iter	Passed	Remaining
131	25020	922720
132	25259	924360
133	25517	926611
134	25801	929821
135	26080	932755
136	26355	935520
137	26577	936375
138	26787	936805
139	27003	937394
140	27210	937715
141	27424	938227
142	27618	938074
143	27824	938292
144	28030	938530
145	28245	939060
146	28463	939669
147	28652	939353
148	28843	939057
149	29032	938727
150	29233	938761
151	29436	938866
152	29649	939280
153	29850	939328
154	30033	938790
155	30242	939055
156	30451	939344
157	30670	939905
158	30878	940146
159	31133	941790
160	31374	942976
161	31571	942871
162	31758	942420
163	31955	942298
164	32178	942919
165	32366	942513
166	32556	942197
167	32754	942072
168	32942	941679
169	33137	941492
170	33343	941601
171	33551	941769
172	33756	941851
173	33995	942897
174	34212	943278
175	34404	943000
176	34633	943722
177	34829	943535
178	35021	943230
179	35222	943185
180	35421	943063
181	35614	942808
182	35824	942987
183	36017	942726
184	36206	942338
185	36392	941906
186	36577	941421
187	36771	941186
188	36992	941649
189	37203	941825
190	37392	941461
191	37584	941186
192	37789	941204
193	37978	940848
194	38187	940969
195	38446	942343
196	38708	943730
197	38939	944384
198	39156	944675
199	39386	945285
200	39641	946459
201	39848	946493
202	40054	946508
203	40265	946632
204	40502	947368
205	40756	948467
206	41040	950268
207	41288	951214
208	41576	953074
209	41818	953854
210	42056	954533
211	42287	955052
212	42502	955200
213	42714	955277
214	42928	955402
215	43174	956233
216	43415	956934
217	43624	956937
218	43833	956939
219	44062	957349
220	44310	958194
221	44554	958915
222	44768	959006
223	44983	959103
224	45179	958808
225	45376	958528
226	45564	958067
227	45819	958998
228	46035	959101
229	46227	958713
230	46424	958444
231	46641	958567
232	46856	958656
233	47083	958983
234	47282	958720
235	47475	958362
236	47675	958128
237	47887	958153
238	48080	957787
239	48290	957754
240	48492	957568
241	48689	957286
242	48892	957128
243	49095	956954
244	49312	957074
245	49532	957220
246	49720	956764
247	49915	956453
248	50116	956244
249	50308	955853
250	50511	955699
251	50732	955862
252	50945	955875
253	51165	956024
254	51377	956024
255	51613	956469
256	51891	957664
257	52127	958089
258	52413	959421
259	52662	960084
260	52905	960612
261	53169	961516
262	53475	963162
263	53718	963677
264	53965	964252
265	54188	964391
266	54414	964589
267	54645	964854
268	54861	964874
269	55086	965025
270	55281	964672
271	55488	964525
272	55734	965038
273	55982	965597
274	56195	965538
275	56394	965245
276	56590	964899
277	56807	964902
278	57046	965295
279	57258	965215
280	57453	964852
281	57648	964490
282	57837	964026
283	58051	963978
284	58262	963886
285	58458	963539
286	58653	963179
287	58852	962892
288	59044	962481
289	59244	962217
290	59471	962375
291	59673	962127
292	59874	961878
293	60079	961686
294	60289	961566
295	60498	961438
296	60720	961505
297	60929	961384
298	61137	961236
299	61334	960904
300	61543	960773
301	61756	960696
302	61982	960827
303	62196	960772
304	62413	960757
305	62643	960939
306	62856	960857
307	63113	961451
308	63310	961132
309	63526	961096
310	63740	961031
311	63943	960792
312	64143	960518
313	64352	960362
314	64603	960844
315	64903	962046
316	65182	962935
317	65555	965190
318	65817	965800
319	66125	967084
320	66349	967136
321	66578	967254
322	66802	967286
323	67046	967620
324	67285	967876
325	67504	967834
326	67739	968034
327	67966	968110
328	68184	968048
329	68417	968213
330	68633	968128
331	68828	967747
332	69037	967559
333	69246	967370
334	69437	966936
335	69652	966836
336	69854	966561
337	70048	966167
338	70246	965833
339	70437	965412
340	70668	965520
341	70872	965279
342	71079	965067
343	71289	964898
344	71490	964597
345	71746	965052
346	71985	965270
347	72211	965305
348	72427	965210
349	72651	965226
350	72854	964963
351	73053	964637
352	73258	964399
353	73452	964007
354	73652	963708
355	73852	963396
356	74092	963614
357	74338	963905
358	74536	963582
359	74754	963499
360	74984	963579
361	75216	963690
362	75431	963564
363	75657	963588
364	75876	963522
365	76117	963738
366	76329	963585
367	76551	963552
368	76749	963216
369	76941	962807
370	77159	962724
371	77355	962371
372	77554	962054
373	77770	961936
374	77987	961843
375	78182	961481
376	78390	961266
377	78649	961682
378	78907	962089
379	79137	962143
380	79353	962033
381	79613	962443
382	79953	963830
383	80215	964251
384	80512	965102
385	80773	965511
386	81004	965562
387	81312	966525
388	81630	967610
389	81865	967695
390	82097	967746
391	82346	967993
392	82616	968488
393	82856	968627
394	83068	968430
395	83276	968198
396	83488	967998
397	83699	967797
398	83894	967420
399	84120	967389
400	84358	967489
401	84566	967250
402	84765	966916
403	84984	966800
404	85220	966888
405	85470	967122
406	85689	967006
407	85906	966867
408	86109	966570
409	86310	966262
410	86508	965902
411	86735	965874
412	86949	965704
413	87151	965402
414	87364	965217
415	87576	965020
416	87789	964847
417	88017	964820
418	88258	964945
419	88460	964639
420	88669	964412
421	88897	964386
422	89128	964399
423	89336	964155
424	89535	963826
425	89732	963469
426	89928	963103
427	90124	962732
428	90329	962462
429	90543	962291
430	90745	961981
431	90943	961645
432	91146	961354
433	91337	960933
434	91541	960657
435	91756	960498
436	91979	960414
437	92171	960011
438	92368	959668
439	92563	959293
440	92770	959053
441	92979	958829
442	93192	958642
443	93382	958219
444	93601	958104
445	93793	957705
446	93992	957380
447	94220	957349
448	94408	956910
449	94602	956541
450	94795	956152
451	94991	955799
452	95187	955447
453	95408	955342
454	95607	955022
455	95800	954642
456	95999	954325
457	96189	953910
458	96388	953592
459	96607	953474
460	96804	953131
461	97005	952839
462	97195	952430
463	97385	952025
464	97585	951724
465	97788	951439
466	97985	951109
467	98193	950879
468	98386	950508
469	98589	950237
470	98799	950025
471	99028	950003
472	99225	949666
473	99424	949360
474	99613	948947
475	99804	948560
476	100010	948320
477	100227	948179
478	100437	947966
479	100633	947634
480	100832	947322
481	101018	946888
482	101220	946613
483	101413	946245
484	101632	946123
485	101831	945813
486	102029	945503
487	102230	945216
488	102443	945033
489	102735	945587
490	103025	946111
491	103270	946230
492	103538	946546
493	103786	946680
494	104045	946915
495	104322	947318
496	104607	947780
497	104907	948377
498	105237	949247
499	105548	949935
500	105823	950295
501	106135	950991
502	106490	952065
503	106763	952396
504	107092	953228
505	107346	953386
506	107555	953148
507	107766	952929
508	107977	952704
509	108189	952492
510	108397	952242
511	108609	952030
512	108808	951706
513	109065	951881
514	109272	951621
515	109495	951511
516	109696	951201
517	109906	950970
518	110106	950647
519	110306	950335
520	110511	950061
521	110730	949910
522	111001	950200
523	111294	950674
524	111565	950960
525	111797	950919
526	112054	951078
527	112295	951111
528	112590	951594
529	112912	952297
530	113168	952451
531	113459	952892
532	113712	953006
533	113972	953189
534	114215	953215
535	114461	953273
536	114687	953169
537	114896	952917
538	115099	952610
539	115295	952258
540	115497	951944
541	115699	951642
542	115914	951434
543	116109	951074
544	116305	950714
545	116515	950477
546	116721	950203
547	116923	949896
548	117144	949741
549	117369	949627
550	117616	949680
551	117842	949573
552	118067	949450
553	118299	949385
554	118518	949219
555	118781	949399
556	119058	949690
557	119295	949663
558	119571	949943
559	119829	950074
560	120063	950022
561	120271	949757
562	120472	949444
563	120675	949142
564	120932	949264
565	121166	949209
566	121394	949103
567	121637	949115
568	121892	949218
569	122188	949637
570	122492	950121
571	122749	950238
572	123025	950492
573	123307	950798
574	123552	950818
575	123827	951063
576	124085	951178
577	124327	951169
578	124584	951277
579	124813	951163
580	125024	950920
581	125225	950592
582	125421	950236
583	125628	949957
584	125856	949841
585	126062	949558
586	126267	949262
587	126457	948863
588	126656	948528
589	126890	948454
590	127101	948207
591	127320	948021
592	127516	947665
593	127701	947228
594	127920	947045
595	128118	946698
596	128326	946435
597	128540	946213
598	128754	945993
599	128949	945629
600	129160	945385
601	129357	945039
602	129583	944909
603	129804	944738
604	130020	944525
605	130213	944158
606	130413	943830
607	130635	943666
608	130859	943522
609	131067	943257
610	131264	942909
611	131464	942591
612	131673	942337
613	131889	942129
614	132136	942145
615	132331	941785
616	132519	941379
617	132738	941198
618	132963	941052
619	133168	940772
620	133380	940539
621	133573	940171
622	133785	939935
623	133986	939623
624	134195	939369
625	134394	939046
626	134622	938924
627	134845	938764
628	135053	938503
629	135253	938186
630	135451	937857
631	135664	937629
632	135888	937479
633	136117	937363
634	136312	937014
635	136503	936638
636	136689	936227
637	136897	935965
638	137123	935827
639	137337	935612
640	137536	935287
641	137729	934932
642	137917	934533
643	138130	934312
644	138360	934201
645	138566	933930
646	138768	933633
647	138995	933502
648	139197	933199
649	139415	933010
650	139644	932891
651	139836	932528
652	140027	932157
653	140229	931858
654	140437	931602
655	140643	931336
656	140877	931251
657	141129	931280
658	141346	931088
659	141552	930816
660	141770	930626
661	142029	930703
662	142229	930391
663	142426	930062
664	142630	929782
665	142846	929571
666	143044	929252
667	143261	929054
668	143460	928741
669	143658	928417
670	143852	928070
671	144064	927846
672	144269	927566
673	144497	927444
674	144705	927185
675	144930	927041
676	145171	926993
677	145458	927242
678	145752	927537
679	146010	927593
680	146267	927647
681	146485	927457
682	146705	927271
683	146913	927015
684	147156	926980
685	147376	926797
686	147580	926515
687	147808	926378
688	148013	926106
689	148221	925848
690	148432	925609
691	148636	925329
692	148856	925143
693	149073	924941
694	149291	924748
695	149512	924569
696	149721	924322
697	149946	924166
698	150167	923993
699	150400	923890
700	150645	923856
701	150870	923708
702	151136	923800
703	151371	923713
704	151606	923615
705	151885	923793
706	152143	923834
707	152362	923644
708	152582	923454
709	152818	923367
710	153007	922996
711	153197	922629
712	153400	922338
713	153659	922388
714	153857	922067
715	154055	921748
716	154289	921649
717	154526	921561
718	154747	921382
719	154967	921192
720	155197	921069
721	155434	920980
722	155655	920798
723	155874	920605
724	156151	920753
725	156403	920755
726	156650	920724
727	156884	920618
728	157108	920455
729	157303	920117
730	157498	919783
731	157698	919478
732	157897	919168
733	158116	918972
734	158320	918687
735	158503	918285
736	158688	917896
737	158879	917540
738	159066	917162
739	159262	916834
740	159452	916477
741	159650	916161
742	159860	915918
743	160050	915560
744	160252	915266
745	160452	914967
746	160652	914664
747	160841	914303
748	161042	914007
749	161271	913871
750	161482	913633
751	161680	913321
752	161887	913062
753	162082	912733
754	162283	912440
755	162468	912060
756	162660	911714
757	162859	911411
758	163075	911200
759	163274	910898
760	163508	910789
761	163756	910762
762	163965	910512
763	164187	910337
764	164424	910245
765	164681	910261
766	164887	909996
767	165097	909756
768	165309	909526
769	165555	909481
770	165806	909461
771	166019	909238
772	166211	908896
773	166412	908601
774	166627	908386
775	166855	908242
776	167073	908044
777	167267	907715
778	167488	907535
779	167677	907175
780	167882	906911
781	168096	906687
782	168305	906444
783	168497	906103
784	168702	905836
785	168911	905590
786	169122	905353
787	169348	905197
788	169572	905032
789	169794	904852
790	170012	904654
791	170215	904379
792	170459	904318
793	170666	904056
794	170900	903943
795	171115	903729
796	171338	903555
797	171559	903373
798	171801	903301
799	172007	903041
800	172218	902805
801	172487	902872
802	172706	902678
803	172940	902559
804	173149	902311
805	173354	902045
806	173553	901748
807	173753	901455
808	173971	901251
809	174240	901315
810	174457	901112
811	174678	900929
812	174938	900943
813	175168	900807
814	175390	900626
815	175616	900463
816	175843	900311
817	176055	900080
818	176242	899720
819	176429	899358
820	176627	899059
821	176832	898788
822	177019	898432
823	177206	898073
824	177395	897729
825	177583	897376
826	177778	897059
827	177987	896817
828	178196	896570
829	178386	896230
830	178596	895992
831	178812	895780
832	179031	895585
833	179244	895363
834	179450	895103
835	179660	894862
836	179899	894771
837	180108	894525
838	180329	894338
839	180544	894125
840	180765	893940
841	180977	893708
842	181169	893382
843	181370	893097
844	181561	892766
845	181774	892542
846	181977	892268
847	182165	891924
848	182396	891785
849	182598	891508
850	182808	891270
851	183011	891002
852	183209	890701
853	183402	890380
854	183625	890206
855	183829	889939
856	184066	889835
857	184263	889534
858	184465	889254
859	184652	888909
860	184867	888693
861	185062	888388
862	185270	888137
863	185488	887939
864	185686	887643
865	185887	887368
866	186076	887027
867	186286	886792
868	186483	886495
869	186689	886238
870	186897	885991
871	187107	885758
872	187312	885495
873	187503	885173
874	187715	884944
875	187918	884674
876	188117	884386
877	188311	884078
878	188502	883752
879	188695	883436
880	188919	883267
881	189118	882982
882	189302	882626
883	189501	882341
884	189741	882242
885	189972	882105
886	190197	881941
887	190412	881730
888	190673	881730
889	190902	881584
890	191130	881432
891	191332	881158
892	191545	880939
893	191756	880708
894	191965	880469
895	192186	880284
896	192419	880151
897	192659	880054
898	192881	879876
899	193100	879680
900	193319	879487
901	193549	879341
902	193767	879143
903	193978	878909
904	194178	878630
905	194404	878467
906	194605	878189
907	194802	877899
908	195007	877639
909	195227	877449
910	195414	877114
911	195611	876821
912	195806	876516
913	196007	876245
914	196200	875933
915	196406	875680
916	196612	875428
917	196817	875171
918	197016	874891
919	197205	874563
920	197425	874373
921	197632	874126
922	197824	873812
923	198019	873513
924	198213	873211
925	198420	872965
926	198622	872694
927	198848	872532
928	199054	872283
929	199249	871982
930	199436	871649
931	199657	871466
932	199847	871144
933	200063	870941
934	200256	870632
935	200445	870310
936	200646	870039
937	200860	869822
938	201082	869646
939	201322	869540
940	201523	869270
941	201720	868982
942	201916	868690
943	202113	868401
944	202307	868101
945	202578	868131
946	202812	868003
947	203028	867797
948	203227	867519
949	203453	867353
950	203674	867167
951	203875	866900
952	204082	866656
953	204326	866569
954	204584	866540
955	204801	866335
956	204989	866012
957	205169	865654
958	205351	865304
959	205553	865037
960	205740	864707
961	205963	864532
962	206165	864266
963	206372	864022
964	206571	863747
965	206785	863530
966	207000	863322
967	207242	863226
968	207451	862989
969	207647	862698
970	207866	862508
971	208058	862201
972	208277	862006
973	208516	861895
974	208736	861707
975	208935	861428
976	209131	861142
977	209349	860945
978	209569	860753
979	209776	860510
980	209985	860277
981	210180	859983
982	210432	859926
983	210682	859856
984	210920	859740
985	211122	859480
986	211333	859251
987	211554	859066
988	211812	859028
989	212083	859045
990	212333	858977
991	212566	858836
992	212850	858906
993	213070	858711
994	213287	858510
995	213489	858243
996	213689	857971
997	213898	857735
998	214098	857464
999	214297	857189
1000	214511	856975
1001	214734	856795
1002	214962	856633
1003	215202	856522
1004	215428	856353
1005	215657	856200
1006	215898	856088
1007	216138	855976
1008	216369	855827
1009	216592	855645
1010	216827	855512
1011	217023	855228
1012	217226	854966
1013	217438	854744
1014	217644	854495
1015	217860	854289
1016	218070	854056
1017	218258	853738
1018	218461	853477
1019	218650	853167
1020	218861	852938
1021	219063	852677
1022	219282	852479
1023	219483	852211
1024	219679	851926
1025	219884	851678
1026	220090	851432
1027	220299	851194
1028	220499	850925
1029	220687	850609
1030	220875	850296
1031	221072	850014
1032	221275	849756
1033	221485	849526
1034	221711	849357
1035	221937	849191
1036	222139	848929
1037	222353	848713
1038	222553	848443
1039	222770	848243
1040	223016	848147
1041	223233	847945
1042	223435	847683
1043	223623	847368
1044	223820	847090
1045	224042	846905
1046	224252	846675
1047	224519	846659
1048	224726	846418
1049	224926	846151
1050	225139	845933
1051	225361	845746
1052	225581	845555
1053	225835	845491
1054	226073	845363
1055	226282	845130
1056	226509	844964
1057	226733	844785
1058	226973	844665
1059	227188	844456
1060	227398	844224
1061	227607	843989
1062	227821	843773
1063	228011	843472
1064	228198	843156
1065	228387	842847
1066	228581	842560
1067	228775	842271
1068	228977	842010
1069	229173	841732
1070	229366	841439
1071	229552	841122
1072	229741	840817
1073	229922	840480
1074	230125	840225
1075	230328	839972
1076	230521	839682
1077	230710	839376
1078	230896	839058
1079	231094	838788
1080	231295	838525
1081	231504	838294
1082	231704	838030
1083	231895	837733
1084	232091	837455
1085	232301	837227
1086	232497	836948
1087	232707	836722
1088	232909	836462
1089	233111	836206
1090	233301	835908
1091	233493	835616
1092	233684	835319
1093	233900	835114
1094	234102	834860
1095	234289	834548
1096	234485	834272
1097	234684	834007
1098	234884	833742
1099	235095	833520
1100	235286	833225
1101	235491	832980
1102	235684	832695
1103	235892	832461
1104	236089	832189
1105	236303	831975
1106	236507	831728
1107	236704	831456
1108	236891	831148
1109	237081	830853
1110	237264	830533
1111	237464	830272
1112	237691	830103
1113	237888	829833
1114	238090	829578
1115	238279	829280
1116	238474	829001
1117	238679	828760
1118	238886	828522
1119	239076	828228
1120	239274	827961
1121	239476	827709
1122	239666	827416
1123	239860	827134
1124	240057	826866
1125	240242	826553
1126	240441	826290
1127	240637	826017
1128	240835	825752
1129	241027	825465
1130	241237	825242
1131	241428	824952
1132	241624	824678
1133	241816	824392
1134	242007	824106
1135	242211	823859
1136	242432	823673
1137	242621	823379
1138	242803	823058
1139	242986	822745
1140	243191	822502
1141	243395	822257
1142	243593	821994
1143	243826	821847
1144	244012	821543
1145	244224	821326
1146	244416	821043
1147	244612	820772
1148	244815	820525
1149	245038	820345
1150	245247	820119
1151	245436	819827
1152	245632	819557
1153	245837	819317
1154	246044	819082
1155	246241	818816
1156	246441	818559
1157	246639	818298
1158	246849	818074
1159	247055	817840
1160	247273	817641
1161	247478	817404
1162	247683	817163
1163	247876	816885
1164	248072	816616
1165	248262	816328
1166	248464	816079
1167	248678	815871
1168	248873	815596
1169	249070	815334
1170	249257	815036
1171	249476	814841
1172	249698	814660
1173	249914	814457
1174	250111	814192
1175	250319	813964
1176	250516	813698
1177	250708	813419
1178	250917	813193
1179	251125	812964
1180	251311	812665
1181	251497	812365
1182	251721	812188
1183	251916	811920
1184	252121	811683
1185	252336	811477
1186	252538	811230
1187	252738	810975
1188	252938	810722
1189	253145	810491
1190	253345	810236
1191	253554	810014
1192	253751	809749
1193	253944	809476
1194	254135	809193
1195	254330	808922
1196	254522	808645
1197	254730	808417
1198	254922	808141
1199	255110	807850
1200	255334	807672
1201	255538	807433
1202	255739	807184
1203	255954	806980
1204	256146	806700
1205	256350	806462
1206	256547	806199
1207	256755	805974
1208	256939	805671
1209	257157	805475
1210	257350	805203
1211	257572	805019
1212	257761	804733
1213	257968	804503
1214	258165	804244
1215	258386	804059
1216	258599	803846
1217	258791	803571
1218	258997	803339
1219	259207	803119
1220	259398	802840
1221	259625	802673
1222	259821	802409
1223	260005	802108
1224	260192	801817
1225	260385	801546
1226	260586	801297
1227	260800	801091
1228	261008	800863
1229	261212	800626
1230	261410	800370
1231	261632	800188
1232	261828	799924
1233	262054	799754
1234	262302	799652
1235	262551	799550
1236	262781	799392
1237	263023	799269
1238	263332	799348
1239	263651	799458
1240	263983	799609
1241	264333	799811
1242	264637	799873
1243	264969	800020
1244	265284	800113
1245	265637	800324
1246	265986	800518
1247	266294	800589
1248	266711	800987
1249	267072	801216
1250	267320	801107
1251	267595	801078
1252	267860	801016
1253	268124	800952
1254	268359	800802
1255	268559	800546
1256	268757	800284
1257	268972	800074
1258	269162	799792
1259	269370	799559
1260	269563	799284
1261	269797	799129
1262	270012	798921
1263	270249	798775
1264	270460	798553
1265	270695	798401
1266	270883	798112
1267	271093	797885
1268	271307	797674
1269	271522	797464
1270	271713	797184
1271	271910	796920
1272	272103	796644
1273	272313	796419
1274	272518	796181
1275	272728	795956
1276	272948	795760
1277	273153	795522
1278	273361	795291
1279	273556	795023
1280	273759	794778
1281	273972	794562
1282	274177	794324
1283	274370	794050
1284	274584	793838
1285	274778	793567
1286	274975	793305
1287	275195	793110
1288	275400	792872
1289	275596	792605
1290	275817	792413
1291	276017	792160
1292	276218	791912
1293	276444	791733
1294	276666	791544
1295	276912	791423
1296	277107	791154
1297	277318	790933
1298	277533	790725
1299	277739	790488
1300	277937	790231
1301	278143	789996
1302	278342	789741
1303	278546	789500
1304	278745	789243
1305	278958	789028
1306	279155	788768
1307	279356	788519
1308	279547	788244
1309	279755	788012
1310	279968	787799
1311	280176	787569
1312	280395	787370
1313	280592	787109
1314	280792	786859
1315	280992	786607
1316	281193	786360
1317	281437	786230
1318	281647	786008
1319	281852	785769
1320	282079	785593
1321	282289	785371
1322	282491	785124
1323	282704	784911
1324	282899	784646
1325	283122	784457
1326	283336	784245
1327	283581	784119
1328	283797	783911
1329	284006	783685
1330	284207	783438
1331	284439	783276
1332	284656	783072
1333	284848	782799
1334	285083	782645
1335	285301	782443
1336	285509	782215
1337	285728	782016
1338	285944	781809
1339	286136	781538
1340	286354	781336
1341	286554	781086
1342	286757	780842
1343	286949	780570
1344	287151	780327
1345	287372	780132
1346	287599	779955
1347	287794	779691
1348	287992	779436
1349	288195	779194
1350	288404	778970
1351	288599	778705
1352	288832	778544
1353	289024	778273
1354	289226	778029
1355	289450	777845
1356	289638	777563
1357	289849	777343
1358	290050	777097
1359	290252	776851
1360	290476	776667
1361	290667	776393
1362	290859	776124
1363	291049	775847
1364	291249	775598
1365	291477	775423
1366	291699	775233
1367	291933	775073
1368	292156	774887
1369	292374	774684
1370	292615	774544
1371	292817	774302
1372	293030	774087
1373	293221	773815
1374	293411	773539
1375	293610	773287
1376	293820	773065
1377	294047	772889
1378	294244	772632
1379	294457	772417
1380	294758	772433
1381	295017	772339
1382	295265	772217
1383	295522	772115
1384	295717	771854
1385	295912	771593
1386	296110	771338
1387	296353	771202
1388	296587	771042
1389	296811	770856
1390	297034	770667
1391	297282	770542
1392	297519	770390
1393	297769	770270
1394	298010	770128
1395	298245	769969
1396	298485	769823
1397	298750	769741
1398	298960	769518
1399	299165	769281
1400	299387	769091
1401	299651	769005
1402	299886	768845
1403	300173	768819
1404	300434	768726
1405	300729	768720
1406	300989	768623
1407	301230	768481
1408	301460	768305
1409	301716	768199
1410	301998	768158
1411	302301	768172
1412	302556	768060
1413	302787	767890
1414	303002	767677
1415	303241	767526
1416	303456	767313
1417	303678	767119
1418	303900	766925
1419	304132	766757
1420	304343	766533
1421	304563	766335
1422	304783	766136
1423	305004	765938
1424	305216	765717
1425	305440	765528
1426	305655	765316
1427	305850	765053
1428	306045	764791
1429	306237	764521
1430	306429	764254
1431	306634	764016
1432	306854	763818
1433	307067	763599
1434	307278	763378
1435	307487	763151
1436	307721	762987
1437	307948	762803
1438	308182	762639
1439	308401	762438
1440	308613	762218
1441	308855	762071
1442	309072	761865
1443	309302	761689
1444	309522	761489
1445	309751	761312
1446	309966	761099
1447	310170	760859
1448	310375	760622
1449	310569	760359
1450	310762	760093
1451	310965	759851
1452	311178	759635
1453	311389	759412
1454	311593	759173
1455	311811	758969
1456	312114	758970
1457	312479	759124
1458	312775	759107
1459	313063	759071
1460	313349	759029
1461	313563	758815
1462	313791	758632
1463	314041	758504
1464	314301	758399
1465	314601	758390
1466	315037	758710
1467	315328	758679
1468	315621	758652
1469	315856	758484
1470	316063	758250
1471	316278	758038
1472	316515	757874
1473	316798	757823
1474	317070	757743
1475	317369	757730
1476	317660	757696
1477	317910	757565
1478	318156	757423
1479	318388	757247
1480	318632	757101
1481	318987	757218
1482	319315	757270
1483	319613	757251
1484	319951	757326
1485	320250	757307
1486	320534	757254
1487	320754	757049
1488	320996	756896
1489	321277	756834
1490	321514	756670
1491	321766	756540
1492	321986	756334
1493	322210	756138
1494	322439	755952
1495	322657	755742
1496	322877	755538
1497	323104	755349
1498	323361	755229
1499	323595	755056
1500	323833	754893
1501	324069	754723
1502	324299	754540
1503	324518	754332
1504	324727	754101
1505	324938	753874
1506	325137	753619
1507	325333	753358
1508	325539	753120
1509	325748	752889
1510	325945	752630
1511	326155	752401
1512	326371	752187
1513	326581	751958
1514	326790	751725
1515	327001	751499
1516	327221	751294
1517	327425	751050
1518	327655	750868
1519	327848	750601
1520	328064	750385
1521	328278	750166
1522	328470	749896
1523	328668	749639
1524	328866	749383
1525	329064	749127
1526	329267	748883
1527	329500	748706
1528	329717	748494
1529	329924	748259
1530	330115	747989
1531	330321	747751
1532	330535	747531
1533	330764	747346
1534	330953	747071
1535	331152	746819
1536	331342	746544
1537	331549	746308
1538	331777	746121
1539	332004	745933
1540	332215	745705
1541	332415	745455
1542	332616	745206
1543	332812	744949
1544	333010	744693
1545	333235	744498
1546	333449	744280
1547	333650	744032
1548	333853	743788
1549	334081	743600
1550	334282	743351
1551	334493	743127
1552	334700	742892
1553	334911	742666
1554	335117	742430
1555	335314	742173
1556	335526	741950
1557	335750	741754
1558	335957	741520
1559	336162	741281
1560	336424	741168
1561	336625	740920
1562	336822	740665
1563	337073	740527
1564	337304	740344
1565	337571	740244
1566	337802	740060
1567	338019	739848
1568	338250	739666
1569	338501	739528
1570	338778	739447
1571	339036	739322
1572	339271	739151
1573	339524	739016
1574	339738	738797
1575	339969	738614
1576	340191	738412
1577	340420	738223
1578	340660	738060
1579	340876	737846
1580	341105	737660
1581	341326	737455
1582	341536	737226
1583	341741	736988
1584	341932	736719
1585	342124	736451
1586	342330	736215
1587	342554	736017
1588	342768	735797
1589	342990	735596
1590	343189	735343
1591	343383	735081
1592	343599	734866
1593	343819	734661
1594	344051	734480
1595	344267	734264
1596	344470	734022
1597	344666	733764
1598	344877	733539
1599	345133	733408
1600	345395	733292
1601	345677	733215
1602	345966	733155
1603	346231	733043
1604	346482	732903
1605	346788	732877
1606	347049	732755
1607	347302	732618
1608	347583	732538
1609	347879	732491
1610	348100	732286
1611	348321	732080
1612	348608	732012
1613	348860	731871
1614	349087	731679
1615	349334	731527
1616	349557	731324
1617	349777	731116
1618	349981	730876
1619	350198	730660
1620	350426	730469
1621	350658	730286
1622	350885	730092
1623	351126	729927
1624	351336	729698
1625	351557	729492
1626	351837	729408
1627	352117	729324
1628	352455	729360
1629	352801	729411
1630	353222	729618
1631	353678	729895
1632	353937	729766
1633	354166	729574
1634	354380	729350
1635	354620	729182
1636	354853	729000
1637	355093	728831
1638	355324	728643
1639	355538	728420
1640	355755	728204
1641	355976	727996
1642	356196	727786
1643	356436	727615
1644	356655	727402
1645	356887	727217
1646	357118	727029
1647	357356	726855
1648	357636	726766
1649	357861	726566
1650	358084	726362
1651	358325	726195
1652	358614	726124
1653	358850	725944
1654	359081	725757
1655	359318	725580
1656	359537	725367
1657	359780	725203
1658	360009	725009
1659	360323	724987
1660	360554	724799
1661	360769	724578
1662	360996	724381
1663	361214	724164
